Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Father's Name;Mother's Name;Mother's Maiden Name;Date of Birth;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;SSN;Phone No. ;Province ID;User Name;Password
222807;Drs.;Janice;J;Berg;F;janice.berg@gmail.com;Deon Berg;Lucia Berg;Maddox;5/25/1958;8:12:04 AM;59.22;57;11/06/1981;Q4;H2;1981;11;November;Nov;6;Friday;Fri;35.75;185898;19%;598-92-9018;216-667-7322;23;jjberg;VTZ>W\hrd^FC{DQ
516945;Mrs.;Helene;M;Gallegos;F;helene.gallegos@gmail.com;Theron Gallegos;Donna Gallegos;Kramer;3/28/1989;10:16:07 PM;28.35;60;12/03/2012;Q4;H2;2012;12;December;Dec;3;Monday;Mon;4.65;166924;24%;485-41-5575;405-378-0829;87;hmgallegos;9@c
230829;Hon.;Rosario;F;Tyson;F;rosario.tyson@gmail.com;Shane Tyson;Nell Tyson;Foreman;6/25/1996;8:17:46 AM;21.1;59;6/25/2017;Q2;H1;2017;6;June;Jun;25;Sunday;Sun;0.09;46179;30%;125-98-7601;303-853-1375;59;rftyson;ELLkP]u4yN4o#ES
133610;Hon.;Teresa;X;Bowen;F;teresa.bowen@ibm.com;Richie Bowen;Sheri Bowen;Austin;08/02/1986;9:46:27 PM;31.01;59;12/24/2009;Q4;H2;2009;12;December;Dec;24;Thursday;Thu;7.6;131410;9%;705-18-7923;201-412-7978;72;txbowen;inBCB+wa/
791967;Mrs.;Janna;J;Joseph;F;janna.joseph@gmail.com;Rodney Joseph;Robyn Joseph;Snyder;9/29/1981;5:02:54 AM;35.85;58;9/26/2014;Q3;H2;2014;9;September;Sep;26;Friday;Fri;2.84;96725;27%;448-27-4658;207-865-3493;62;jjjoseph;Tp/|]MEOTE
772354;Ms.;Erika;U;Myers;F;erika.myers@gmail.com;Bret Myers;Monica Myers;Blanchard;4/26/1975;1:34:31 AM;42.28;41;12/13/2002;Q4;H2;2002;12;December;Dec;13;Friday;Fri;14.63;87760;0%;110-98-4746;240-285-1644;63;eumyers;9Ccp8n\Kk8
909265;Mr.;Mohamed;X;Fitzgerald;M;mohamed.fitzgerald@aol.com;George Fitzgerald;Virginia Fitzgerald;Richards;3/24/1959;10:55:35 PM;58.39;56;2/20/2013;Q1;H1;2013;2;February;Feb;20;Wednesday;Wed;4.44;83708;25%;444-27-5816;210-510-6554;64;mxfitzgerald;7^JnN51t
208763;Hon.;Mohammad;F;Downs;M;mohammad.downs@gmail.com;Burt Downs;Juliet Downs;Carlson;11/28/1975;12:19:46 AM;41.69;69;10/31/2013;Q4;H2;2013;10;October;Oct;31;Thursday;Thu;3.74;178707;22%;407-73-2925;210-270-4781;63;mfdowns;v-Y-V@*dvY.
679572;Mr.;Felipe;I;Vance;M;felipe.vance@gmail.com;Stephan Vance;Gale Vance;Burt;2/15/1962;12:57:55 AM;55.48;74;6/18/1987;Q2;H1;1987;6;June;Jun;18;Thursday;Thu;30.13;155186;4%;098-02-9248;316-740-9840;28;fivance;YTGJorIJs
992569;Dr.;Rusty;K;Moran;M;rusty.moran@aol.com;Garland Moran;Rhoda Moran;Barry;3/29/1980;1:10:14 PM;37.36;90;6/16/2004;Q2;H1;2004;6;June;Jun;16;Wednesday;Wed;13.12;151325;29%;574-61-2278;217-712-9247;77;rkmoran;y^Y]oyX9Q
821754;Mrs.;Kirsten;T;Wolf;F;kirsten.wolf@aol.com;Mitchel Wolf;Nancy Wolf;Hansen;04/05/1961;12:40:52 AM;56.35;41;11/09/1985;Q4;H2;1985;11;November;Nov;9;Saturday;Sat;31.74;176179;2%;703-18-9584;225-903-4040;22;ktwolf;vS|qHlhi
751897;Mrs.;Mercedes;T;Glass;F;mercedes.glass@ntlworld.com;Giovanni Glass;April Glass;Snyder;5/29/1964;6:51:42 AM;53.2;52;8/24/1988;Q3;H2;1988;8;August;Aug;24;Wednesday;Wed;28.95;51802;29%;657-36-0722;209-575-0812;69;mtglass;xVLyg
208375;Ms.;Kenya;A;Merrill;F;kenya.merrill@apple.com;Dante Merrill;Corine Merrill;Mosley;03/01/1980;10:55:18 AM;37.43;59;3/31/2006;Q1;H1;2006;3;March;Mar;31;Friday;Fri;11.33;124374;24%;082-02-4317;314-592-6247;16;kamerrill;UUsuN4Nb:
931551;Mr.;Laurence;Y;Camacho;M;laurence.camacho@gmail.com;Pablo Camacho;April Camacho;Cooper;03/10/1989;7:56:33 AM;28.4;51;02/01/2015;Q1;H1;2015;2;February;Feb;1;Sunday;Sun;2.49;78330;10%;559-99-1925;215-993-4147;39;lycamacho;Y\x8B{:JqRd#
317525;Ms.;Shirley;Q;Potter;F;shirley.potter@yahoo.ca;Nickolas Potter;Alba Potter;Shelton;1/31/1986;10:18:02 PM;31.51;47;3/17/2013;Q1;H1;2013;3;March;Mar;17;Sunday;Sun;4.37;131453;7%;332-11-2702;218-695-4963;56;sqpotter;Y[yz0bOa:N}j*
993099;Mr.;Ricky;Z;Snider;M;ricky.snider@gmail.com;Mitchell Snider;Liliana Snider;Massey;6/29/1959;6:53:05 AM;58.12;58;02/12/1981;Q1;H1;1981;2;February;Feb;12;Thursday;Thu;36.48;57113;26%;066-02-5461;212-720-7830;47;rzsnider;E\GmUr?6?
854776;Hon.;Jerry;X;Jacobs;F;jerry.jacobs@gmail.com;Vance Jacobs;Arlene Jacobs;Christian;7/28/1985;1:24:52 PM;32.02;42;8/18/2014;Q3;H2;2014;8;August;Aug;18;Monday;Mon;2.95;55042;8%;042-15-7172;423-846-5095;40;jxjacobs;r]TvrJvD
437878;Ms.;Melva;U;Payne;F;melva.payne@bellsouth.net;Gail Payne;Petra Payne;Livingston;03/12/1978;8:36:17 AM;39.41;56;3/13/2000;Q1;H1;2000;3;March;Mar;13;Monday;Mon;17.39;166520;18%;691-18-9471;209-282-9349;86;mupayne;I9N<MiDnXQl
350842;Mr.;Josef;V;Lamb;M;josef.lamb@gmail.com;Jerald Lamb;Melva Lamb;Serrano;12/16/1973;8:44:01 AM;43.64;85;08/05/2004;Q3;H2;2004;8;August;Aug;5;Thursday;Thu;12.99;106297;14%;519-87-7241;205-274-2958;78;jvlamb;JTo~uJqm&
125134;Mrs.;Ellen;L;Bird;F;ellen.bird@sbcglobal.net;Dominique Bird;Aline Bird;Glass;03/01/1969;7:46:20 AM;48.44;51;07/07/2002;Q3;H2;2002;7;July;Jul;7;Sunday;Sun;15.07;94337;4%;353-08-5818;236-825-0094;39;elbird;QTB2XD#m
651597;Ms.;Lydia;M;Lindsey;F;lydia.lindsey@comcast.net;Clair Lindsey;Velma Lindsey;Morton;07/01/1972;9:06:41 PM;45.1;55;9/28/2001;Q3;H2;2001;9;September;Sep;28;Friday;Fri;15.84;98099;13%;271-17-5906;701-553-1269;58;lmlindsey;9WQ>0DZD
801970;Ms.;Becky;H;Bolton;F;becky.bolton@gmail.com;Gerardo Bolton;Sheryl Bolton;Thomas;8/18/1972;7:11:12 PM;44.97;40;8/27/2015;Q3;H2;2015;8;August;Aug;27;Thursday;Thu;1.92;93169;0%;548-99-7738;217-563-0363;48;bhbolton;h+XYqm[rmfbph
217117;Drs.;Edna;X;Petersen;F;edna.petersen@gmail.com;Jerald Petersen;Nelda Petersen;Adams;4/29/1958;5:01:19 AM;59.29;55;07/07/2000;Q3;H2;2000;7;July;Jul;7;Friday;Fri;17.07;198888;20%;470-57-8559;231-452-4156;89;expetersen;XGs2MeU:4s~S8mt
539548;Hon.;Yong;V;Poole;M;yong.poole@sbcglobal.net;Charley Poole;Cheri Poole;Daugherty;7/26/1982;4:45:08 PM;35.03;50;11/26/2013;Q4;H2;2013;11;November;Nov;26;Tuesday;Tue;3.67;78951;18%;271-17-0003;216-633-4360;38;yvpoole;Vvlt9nX%?}
479754;Drs.;Shannon;V;Singleton;F;shannon.singleton@yahoo.co.in;Joseph Singleton;Yesenia Singleton;Donaldson;1/27/1960;11:02:56 PM;57.54;49;3/23/1987;Q1;H1;1987;3;March;Mar;23;Monday;Mon;30.37;197109;5%;188-86-4391;252-688-2150;19;svsingleton;A}cp8uO0MnSF!-#
992197;Mr.;Benny;Y;Smith;M;benny.smith@gmail.com;Art Smith;Caitlin Smith;Armstrong;9/22/1988;2:50:56 PM;28.87;86;9/13/2013;Q3;H2;2013;9;September;Sep;13;Friday;Fri;3.87;157586;25%;153-23-1572;503-642-5195;32;bysmith;QD03?KE3x<dt
844571;Hon.;Rhea;X;Faulkner;F;rhea.faulkner@charter.net;Young Faulkner;Arline Faulkner;Santiago;05/09/1968;8:30:38 PM;49.25;47;08/12/1995;Q3;H2;1995;8;August;Aug;12;Saturday;Sat;21.98;81301;17%;377-37-0296;319-869-7190;79;rxfaulkner;X-VJI]V]?PR\{~
618339;Mr.;Tracy;G;Sparks;M;tracy.sparks@hotmail.co.uk;Orval Sparks;Lorrie Sparks;Wynn;06/07/1989;4:21:21 AM;28.16;63;8/18/2011;Q3;H2;2011;8;August;Aug;18;Thursday;Thu;5.95;84715;10%;170-86-0752;215-515-9885;35;tgsparks;nYr6.ekiCh86{
804360;Mr.;Wilburn;O;Atkins;M;wilburn.atkins@btinternet.com;Alfred Atkins;Allie Atkins;Mccarthy;11/25/1972;12:47:03 AM;44.7;63;3/25/2013;Q1;H1;2013;3;March;Mar;25;Monday;Mon;4.35;140792;3%;594-99-7280;217-551-7621;71;woatkins;z800Zh-Q[
335435;Mr.;Frank;Y;Larson;M;frank.larson@charter.net;Forest Larson;Tammie Larson;Buchanan;2/15/1975;10:40:56 PM;42.48;76;12/11/2001;Q4;H2;2001;12;December;Dec;11;Tuesday;Tue;15.64;163607;26%;757-12-2852;206-649-4354;30;fylarson;0vf.irAp#Oyqn
308129;Mr.;Barton;U;Mullen;M;barton.mullen@apple.com;Gilberto Mullen;Carol Mullen;Padilla;6/30/1970;12:12:32 AM;47.11;62;11/11/2004;Q4;H2;2004;11;November;Nov;11;Thursday;Thu;12.72;112027;4%;708-18-9367;239-785-3194;55;bumullen;1nDT+xxh
192292;Dr.;Max;D;Barrera;M;max.barrera@shell.com;Newton Barrera;Latonya Barrera;Nichols;8/19/1960;4:00:11 AM;56.98;66;02/03/1999;Q1;H1;1999;2;February;Feb;3;Wednesday;Wed;18.49;46171;16%;454-99-0338;203-763-8430;59;mdbarrera;F3b!Y<Xmy}H
410844;Mr.;Eliseo;Q;Wilkerson;M;eliseo.wilkerson@hotmail.com;Gino Wilkerson;Ruthie Wilkerson;Freeman;08/12/1982;12:04:03 AM;34.98;74;2/27/2017;Q1;H1;2017;2;February;Feb;27;Monday;Mon;0.41;135526;24%;668-48-5007;215-668-0066;51;eqwilkerson;6%j.u4F1ou@{Cv
530958;Mrs.;Lynne;Y;Vinson;F;lynne.vinson@hotmail.com;Doyle Vinson;Ilene Vinson;Castillo;3/30/1988;2:10:49 AM;29.35;58;4/25/2012;Q2;H1;2012;4;April;Apr;25;Wednesday;Wed;5.26;102102;9%;196-84-5490;206-543-0849;41;lyvinson;SOc<trA>.ee+
232194;Ms.;Maude;F;Jackson;F;maude.jackson@sbcglobal.net;Cedric Jackson;Jeannine Jackson;Nixon;11/28/1965;2:34:25 AM;51.7;50;7/29/2012;Q3;H2;2012;7;July;Jul;29;Sunday;Sun;5;88456;17%;684-24-0976;339-890-5800;30;mfjackson;S%\WX
888196;Mrs.;Kathryn;U;Sargent;F;kathryn.sargent@aol.com;Jackie Sargent;Frieda Sargent;Marshall;7/25/1984;8:50:36 AM;33.03;49;03/05/2010;Q1;H1;2010;3;March;Mar;5;Friday;Fri;7.4;141141;8%;098-02-5561;603-698-4251;49;kusargent;jN^!yp3|z}?-T
696612;Hon.;Dan;A;William;M;dan.william@gmail.com;Darwin William;Meredith William;Roberson;4/22/1966;6:33:08 PM;51.3;81;4/19/2014;Q2;H1;2014;4;April;Apr;19;Saturday;Sat;3.28;137843;30%;230-99-8788;262-989-4367;61;dawilliam;YuWS@*:xgOBH
775434;Ms.;Tanisha;A;Lester;F;tanisha.lester@ibm.com;Leroy Lester;Roxie Lester;Hurst;12/11/1977;1:30:53 AM;39.65;47;12/07/2001;Q4;H2;2001;12;December;Dec;7;Friday;Fri;15.65;73471;21%;649-56-0430;219-605-0185;21;talester;S16n|nFGY
860093;Mrs.;Kitty;L;Clay;F;kitty.clay@yahoo.ca;Gilbert Clay;Wanda Clay;Gonzalez;12/25/1970;7:18:49 AM;46.62;41;1/24/2003;Q1;H1;2003;1;January;Jan;24;Friday;Fri;14.52;119388;24%;522-99-3601;480-397-1142;89;klclay;M
476072;Hon.;Kent;U;Jackson;M;kent.jackson@exxonmobil.com;Clifford Jackson;Hester Jackson;Adams;11/05/1974;12:52:01 AM;42.76;88;2/21/1996;Q1;H1;1996;2;February;Feb;21;Wednesday;Wed;21.45;93228;22%;414-99-2756;304-562-4105;14;kujackson;m&.96Ja?*n>Hn
407160;Ms.;Ashlee;A;Gardner;F;ashlee.gardner@gmail.com;Theodore Gardner;Liliana Gardner;Mercer;1/13/1965;4:53:32 PM;52.57;52;02/08/2015;Q1;H1;2015;2;February;Feb;8;Sunday;Sun;2.47;186933;8%;491-29-5620;210-690-7906;89;aagardner;y&\^v9+
221262;Hon.;Felecia;B;Sparks;F;felecia.sparks@gmail.com;Santos Sparks;Jeannine Sparks;Luna;11/21/1962;10:24:59 AM;54.72;44;10/08/2007;Q4;H2;2007;10;October;Oct;8;Monday;Mon;9.81;90146;2%;148-23-0643;252-740-0372;87;fbsparks;M6xOH%m#t5Q
790187;Mr.;Horace;N;Rasmussen;M;horace.rasmussen@gmail.com;Randal Rasmussen;Stephanie Rasmussen;Campbell;11/11/1958;9:37:50 AM;58.75;67;8/15/2012;Q3;H2;2012;8;August;Aug;15;Wednesday;Wed;4.95;97528;3%;726-18-4007;262-943-7850;32;hnrasmussen;rPHE>/
771945;Mr.;Rickie;J;Gilmore;M;rickie.gilmore@gmail.com;Jerome Gilmore;Alissa Gilmore;Benton;8/17/1962;10:18:14 PM;54.98;71;10/19/1999;Q4;H2;1999;10;October;Oct;19;Tuesday;Tue;17.79;114318;16%;512-33-2786;212-327-7250;81;rjgilmore;G
372188;Ms.;Maria;F;Chavez;F;maria.chavez@gmail.com;Alton Chavez;Emily Chavez;Solomon;05/10/1986;2:58:42 AM;31.24;42;05/09/2017;Q2;H1;2017;5;May;May;9;Tuesday;Tue;0.22;137142;25%;265-99-3283;215-871-0568;92;mfchavez;N5&A*fuaUI8WKJ
657125;Mrs.;Michael;C;West;F;michael.west@aol.com;Solomon West;Diane West;Clements;02/09/1972;9:03:27 AM;45.5;56;12/07/1999;Q4;H2;1999;12;December;Dec;7;Tuesday;Tue;17.65;79089;22%;186-86-6135;423-682-1916;16;mcwest;x!XWIn|Gh-P~#!g
489761;Ms.;Paula;T;Pacheco;F;paula.pacheco@rediffmail.com;Trey Pacheco;Jeanne Pacheco;Calhoun;11/15/1995;12:36:51 PM;21.72;42;3/30/2017;Q1;H1;2017;3;March;Mar;30;Thursday;Thu;0.33;171987;11%;522-99-2237;209-690-7059;31;ptpacheco;2OU\q$D/I
651738;Mr.;Rick;V;Sawyer;M;rick.sawyer@earthlink.net;Monty Sawyer;Evelyn Sawyer;Cooley;03/09/1960;4:12:34 PM;57.42;55;1/27/1993;Q1;H1;1993;1;January;Jan;27;Wednesday;Wed;24.52;127075;12%;335-11-6046;803-885-5446;37;rvsawyer;TEZts<&GjHRgR+e
463929;Mr.;Ramiro;N;Rojas;M;ramiro.rojas@ntlworld.com;Clement Rojas;Taylor Rojas;Brady;11/02/1984;7:34:35 PM;32.76;70;07/06/2006;Q3;H2;2006;7;July;Jul;6;Thursday;Thu;11.07;70471;18%;537-71-5334;339-358-4733;65;rnrojas;t310?+@og
521878;Dr.;Benny;G;Stephenson;M;benny.stephenson@apple.com;Octavio Stephenson;Tanisha Stephenson;Hendrix;07/04/1986;11:22:30 AM;31.09;71;12/23/2015;Q4;H2;2015;12;December;Dec;23;Wednesday;Wed;1.6;84296;23%;466-99-8942;212-686-7826;58;bgstephenson;y|fRNR5QP*f
697802;Ms.;Beryl;K;Nelson;F;beryl.nelson@gmail.com;Ed Nelson;Janelle Nelson;Peters;03/02/1988;4:55:35 AM;29.42;42;7/17/2010;Q3;H2;2010;7;July;Jul;17;Saturday;Sat;7.04;140782;24%;176-86-6616;206-728-2403;41;bknelson;7
842936;Ms.;Bernice;T;Conrad;F;bernice.conrad@aol.com;Edwardo Conrad;Marian Conrad;Bryant;5/29/1980;4:16:17 AM;37.19;40;08/02/2002;Q3;H2;2002;8;August;Aug;2;Friday;Fri;15;147448;1%;650-62-7464;316-655-2948;79;btconrad;jU3ULO]dYts
333260;Mr.;Bud;M;Knowles;M;bud.knowles@hotmail.com;Adolph Knowles;Audra Knowles;Key;07/07/1959;3:03:15 PM;58.1;63;10/27/2007;Q4;H2;2007;10;October;Oct;27;Saturday;Sat;9.76;109080;13%;648-58-6115;215-600-5286;61;bmknowles;p!O!7ad[
696218;Mrs.;Anita;Q;Pratt;F;anita.pratt@gmail.com;Jefferson Pratt;Regina Pratt;Burris;5/17/1958;10:28:41 PM;59.24;47;1/21/2001;Q1;H1;2001;1;January;Jan;21;Sunday;Sun;16.53;189291;5%;378-37-8132;503-834-3610;35;aqpratt;TZW}/$g<Sl?ra+:
161109;Hon.;Kareem;R;Fuentes;M;kareem.fuentes@hotmail.com;Caleb Fuentes;Pauline Fuentes;Owen;1/22/1974;9:43:16 PM;43.54;69;10/21/2001;Q4;H2;2001;10;October;Oct;21;Sunday;Sun;15.78;163337;25%;183-86-8752;202-469-0012;76;krfuentes;Z#\J@]9|
938475;Mr.;Curtis;V;Hoover;M;curtis.hoover@gmail.com;Sherman Hoover;Laverne Hoover;Davis;4/28/1978;4:02:18 PM;39.28;72;09/11/2011;Q3;H2;2011;9;September;Sep;11;Sunday;Sun;5.88;67164;8%;031-92-1499;219-283-6516;57;cvhoover;5~1?RwCBuUG<cR5
368041;Ms.;Tamika;W;Rosa;F;tamika.rosa@walmart.com;Andy Rosa;Nannie Rosa;Silva;05/10/1973;11:27:47 AM;44.25;46;10/25/2009;Q4;H2;2009;10;October;Oct;25;Sunday;Sun;7.76;107782;28%;581-99-5749;262-973-9609;25;twrosa;MUFGBz[-a3?xM
738794;Mr.;Carmelo;S;Scott;M;carmelo.scott@yahoo.co.uk;Johnnie Scott;Rosanne Scott;Medina;10/09/1986;10:24:49 PM;30.82;61;01/12/2011;Q1;H1;2011;1;January;Jan;12;Wednesday;Wed;6.55;159630;5%;500-29-4804;210-233-7275;33;csscott;LI$vajpP\Vn-
703738;Drs.;Rebecca;W;Moon;F;rebecca.moon@rediffmail.com;Dillon Moon;Diane Moon;Koch;08/06/1987;11:48:10 AM;30;52;12/26/2015;Q4;H2;2015;12;December;Dec;26;Saturday;Sat;1.59;72982;13%;574-61-8531;201-750-8519;80;rwmoon;Wwc&A5n2vNho
188409;Ms.;Pearlie;M;Bryant;F;pearlie.bryant@gmail.com;Vito Bryant;Kari Bryant;Tillman;07/09/1987;6:07:04 AM;30.07;49;12/31/2008;Q4;H2;2008;12;December;Dec;31;Wednesday;Wed;8.58;116234;15%;129-98-7137;203-936-5406;16;pmbryant;1|OIYRgA+X@XhIX
206997;Mr.;Donovan;P;Russo;M;donovan.russo@hotmail.com;Benjamin Russo;Merle Russo;Byrd;11/22/1977;6:45:21 PM;39.71;69;4/26/2000;Q2;H1;2000;4;April;Apr;26;Wednesday;Wed;17.27;186548;1%;191-86-5137;228-878-7586;57;dprusso;V$#//HIzd{wbm
677871;Mr.;Robt;R;Ramsey;M;robt.ramsey@comcast.net;Rusty Ramsey;James Ramsey;Rowe;3/24/1986;9:09:52 AM;31.37;76;6/20/2009;Q2;H1;2009;6;June;Jun;20;Saturday;Sat;8.11;85402;21%;366-39-7086;319-414-9330;53;rrramsey;Cb7a@lqsv?JsZ/Z
963113;Mrs.;Lacy;V;Rowe;F;lacy.rowe@gmail.com;Roger Rowe;Callie Rowe;Mason;02/12/1961;3:04:16 AM;56.49;42;10/08/1997;Q4;H2;1997;10;October;Oct;8;Wednesday;Wed;19.82;169456;19%;115-98-9122;231-335-9059;39;lvrowe;BlnsD.I#D15CZ.3
291577;Mrs.;Rosemary;K;Vaughn;F;rosemary.vaughn@aol.com;Damien Vaughn;Marcia Vaughn;Lamb;9/24/1983;10:59:46 PM;33.87;53;1/24/2012;Q1;H1;2012;1;January;Jan;24;Tuesday;Tue;5.51;85449;6%;426-99-2901;212-410-1378;47;rkvaughn;yJ+fAZ^.6*93A[
142501;Dr.;Lon;R;Martin;M;lon.martin@hotmail.co.uk;Royal Martin;Bonita Martin;Zamora;08/05/1988;12:30:37 PM;29;53;10/24/2011;Q4;H2;2011;10;October;Oct;24;Monday;Mon;5.76;183005;9%;759-12-0967;240-740-1598;74;lrmartin;7KTcQ
358556;Ms.;Grace;H;Dejesus;F;grace.dejesus@yahoo.co.uk;Marcos Dejesus;Sharlene Dejesus;Carroll;1/25/1979;8:51:23 PM;38.53;40;02/01/2000;Q1;H1;2000;2;February;Feb;1;Tuesday;Tue;17.5;103726;30%;705-18-5141;262-635-2782;39;ghdejesus;XYM^F#6H
126137;Dr.;Felix;S;Haynes;M;felix.haynes@aol.com;Ben Haynes;Geraldine Haynes;Shannon;08/12/1978;11:11:20 AM;38.99;87;1/13/2003;Q1;H1;2003;1;January;Jan;13;Monday;Mon;14.55;131397;29%;085-02-1977;218-652-4728;82;fshaynes;u6xR}GCimEJj
409492;Drs.;Beatriz;L;Pugh;F;beatriz.pugh@aol.com;Roscoe Pugh;Madeline Pugh;Bates;04/12/1982;8:39:44 AM;35.32;48;2/13/2011;Q1;H1;2011;2;February;Feb;13;Sunday;Sun;6.46;188881;0%;455-99-1842;229-386-6446;70;blpugh;e2WpP%Ix7{F2
967793;Ms.;Louisa;N;Wallace;F;louisa.wallace@shaw.ca;Roland Wallace;Pearl Wallace;Byrd;06/11/1987;12:31:17 PM;30.15;52;11/19/2009;Q4;H2;2009;11;November;Nov;19;Thursday;Thu;7.69;104936;0%;350-08-0701;216-265-3694;58;lnwallace;0nwGO@nQ
790017;Prof.;Aubrey;A;Myers;M;aubrey.myers@hotmail.com;Kenneth Myers;Janice Myers;Farmer;12/27/1958;1:17:57 PM;58.62;57;3/15/2005;Q1;H1;2005;3;March;Mar;15;Tuesday;Tue;12.38;161252;26%;431-99-6161;803-831-6551;35;aamyers;qJ\eMQoCp]Si#:/
998638;Ms.;Reyna;Y;Mccoy;F;reyna.mccoy@hotmail.com;Cyrus Mccoy;Clara Mccoy;Horne;5/22/1983;9:27:03 PM;34.21;42;9/21/2016;Q3;H2;2016;9;September;Sep;21;Wednesday;Wed;0.85;48857;17%;540-83-1826;480-932-3895;53;rymccoy;zW&
402452;Dr.;Rusty;U;Fletcher;M;rusty.fletcher@gmail.com;Mauro Fletcher;Cherie Fletcher;Lyons;08/09/1979;8:52:07 AM;37.99;51;07/08/2013;Q3;H2;2013;7;July;Jul;8;Monday;Mon;4.06;46383;20%;582-99-6542;701-340-7308;83;rufletcher;O7.idHXE
490868;Prof.;Houston;R;Morris;M;houston.morris@verizon.net;Jason Morris;Gracie Morris;Klein;5/19/1981;12:58:59 AM;36.22;83;10/02/2012;Q4;H2;2012;10;October;Oct;2;Tuesday;Tue;4.82;142782;29%;032-92-7588;201-697-7484;41;hrmorris;5_6LOgbm
381597;Hon.;Edwardo;C;Stone;M;edwardo.stone@gmail.com;Dudley Stone;Rosemary Stone;Graves;07/05/1988;1:36:05 AM;29.08;60;11/13/2016;Q4;H2;2016;11;November;Nov;13;Sunday;Sun;0.7;136662;26%;413-99-9368;212-584-3136;15;ecstone;P]]Tw^!Qd&
852587;Prof.;Clifton;H;Langley;M;clifton.langley@verizon.net;Shelby Langley;Marylou Langley;Delaney;06/07/1992;12:03:36 AM;25.16;53;01/07/2017;Q1;H1;2017;1;January;Jan;7;Saturday;Sat;0.55;55791;14%;256-99-1681;202-316-2397;18;chlangley;j>Iinsw3Iidx@
732315;Drs.;Amparo;I;Campos;F;amparo.campos@gmail.com;Karl Campos;Milagros Campos;Erickson;10/04/1972;9:30:47 AM;44.84;47;01/10/2016;Q1;H1;2016;1;January;Jan;10;Sunday;Sun;1.55;106090;14%;481-41-4117;209-768-6733;46;aicampos;J1xW^Ug%$.
937260;Mrs.;Martha;O;Schmidt;F;martha.schmidt@aol.com;Ronnie Schmidt;Allison Schmidt;Talley;11/02/1982;12:41:24 AM;34.76;55;3/28/2009;Q1;H1;2009;3;March;Mar;28;Saturday;Sat;8.34;82136;3%;696-16-5657;209-973-9124;92;moschmidt;tj_H\o{!3
290034;Mrs.;Charmaine;D;Hawkins;F;charmaine.hawkins@yahoo.com;Don Hawkins;Jan Hawkins;Madden;08/07/1984;7:19:08 PM;32.99;50;12/31/2012;Q4;H2;2012;12;December;Dec;31;Monday;Mon;4.58;163170;22%;472-57-1020;225-940-9915;81;cdhawkins;SA8d0XJ1ci0
273325;Ms.;Jayne;L;Thomas;F;jayne.thomas@hotmail.com;Harry Thomas;Madge Thomas;Boyer;01/09/1960;12:26:20 AM;57.59;50;03/05/1981;Q1;H1;1981;3;March;Mar;5;Thursday;Thu;36.42;162559;28%;555-99-7837;216-368-2545;43;jlthomas;R16jqx$l9ljEy}b
809726;Dr.;Bryce;I;Cox;M;bryce.cox@gmail.com;Hugo Cox;Dora Cox;Armstrong;11/20/1978;7:06:33 AM;38.71;58;4/24/2004;Q2;H1;2004;4;April;Apr;24;Saturday;Sat;13.27;66919;1%;672-48-1213;217-894-6093;78;bicox;bDUH85@uY+K
575035;Mrs.;Beatrice;M;Lawson;F;beatrice.lawson@hotmail.com;Vaughn Lawson;Alicia Lawson;Ashley;3/26/1990;8:43:37 PM;27.36;52;01/08/2017;Q1;H1;2017;1;January;Jan;8;Sunday;Sun;0.55;196252;26%;095-02-4716;270-461-8555;23;bmlawson;IGwQFTD+xL
211129;Mr.;Alphonse;X;Torres;M;alphonse.torres@btinternet.com;Vincent Torres;Melissa Torres;Mckinney;01/07/1972;9:32:45 PM;45.59;72;5/26/2002;Q2;H1;2002;5;May;May;26;Sunday;Sun;15.18;191018;9%;096-02-9399;215-803-0126;79;axtorres;Z>sW^}>2
673451;Drs.;Rae;R;Peck;F;rae.peck@gmail.com;Rico Peck;Shari Peck;Whitney;1/23/1992;2:59:46 AM;25.53;43;3/15/2016;Q1;H1;2016;3;March;Mar;15;Tuesday;Tue;1.37;128429;3%;765-27-4869;314-763-8976;83;rrpeck;BdM1o&-1vR
230226;Ms.;Dona;F;Maxwell;F;dona.maxwell@gmail.com;Elias Maxwell;Melva Maxwell;Noble;10/09/1976;12:46:32 PM;40.83;58;06/11/2014;Q2;H1;2014;6;June;Jun;11;Wednesday;Wed;3.13;61066;2%;212-91-9003;304-526-9538;68;dfmaxwell;G}n5gucO
673126;Dr.;David;D;Meyer;M;david.meyer@shaw.ca;Eloy Meyer;Lola Meyer;Mcfadden;6/27/1968;6:06:44 PM;49.12;86;11/07/2001;Q4;H2;2001;11;November;Nov;7;Wednesday;Wed;15.73;98537;5%;414-99-5357;216-291-3285;12;ddmeyer;5jfZ/UWcqLpT+
615857;Drs.;Clara;H;Harrington;F;clara.harrington@gmail.com;Chuck Harrington;Jaime Harrington;Trujillo;11/15/1985;12:26:18 PM;31.72;43;11/17/2006;Q4;H2;2006;11;November;Nov;17;Friday;Fri;10.7;69981;10%;006-11-9826;218-354-2011;11;chharrington;qGAmM|vBmLR\sM
